"Name","Ticker Name","Basic Industry"
"INDTONER  Indian Toners & Developers Ltd  ","INDTONER","Specialty Chemicals"
"IEML  Indian Emulsifiers Ltd  ","IEML","Specialty Chemicals"
"ARCL  ARCL Organics Ltd  ","ARCL","Commodity Chemicals"
"DAICHI  Dai Ichi Karkaria Ltd  ","DAICHI","Specialty Chemicals"
"HOCL  Hindustan Organic Chemicals Ltd  ","HOCL","Commodity Chemicals"
"KESARPE  Kesar Petroproducts Ltd  ","KESARPE","Commodity Chemicals"
"CHEMCRUX  Chemcrux Enterprises Ltd  ","CHEMCRUX","Specialty Chemicals"
"SHAWGELTIN  Narmada Gelatines Ltd  ","SHAWGELTIN","Specialty Chemicals"
"AKSHARCHEM  Aksharchem (India) Ltd  ","AKSHARCHEM","Dyes And Pigments"
"IVP  IVP Ltd  ","IVP","Commodity Chemicals"
"COCHINM  Cochin Minerals and Rutile Ltd  ","COCHINM","Specialty Chemicals"
"OCCL  Oriental Carbon & Chemicals Ltd  ","OCCL","Commodity Chemicals"
"HINDCON  Hindcon Chemicals Ltd  ","HINDCON","Specialty Chemicals"
"KANCHI  Kanchi Karpooram Ltd  ","KANCHI","Commodity Chemicals"
"DUCOL  Ducol Organics & Colours Ltd  ","DUCOL","Dyes And Pigments"
"PARAGON  Paragon Fine & Speciality Chemical Ltd  ","PARAGON","Dyes And Pigments"
"VITAL  Vital Chemtech Ltd  ","VITAL","Specialty Chemicals"
"JOCIL  Jocil Ltd  ","JOCIL","Commodity Chemicals"
"IPHL  Indian Phosphate Ltd  ","IPHL","Specialty Chemicals"
"ARVEE  Arvee Laboratories (India) Ltd  ","ARVEE","Specialty Chemicals"
"HPIL  Hindprakash Industries Ltd  ","HPIL","Dyes And Pigments"
"DEEP  Deep Polymers Ltd  ","DEEP","Specialty Chemicals"
"POLSON  Polson Ltd  ","POLSON","Specialty Chemicals"
"GUJCMDS  Gujchem Distillers India Ltd  ","GUJCMDS","Commodity Chemicals"
"DEEPAKCHEM  Deepak Chemtex Ltd  ","DEEPAKCHEM","Specialty Chemicals"
"DAIKAFFI  Daikaffil Chemicals India Ltd  ","DAIKAFFI","Specialty Chemicals"
"KKALPANAIND  Kkalpana Industries (India) Ltd  ","KKALPANAIND","Specialty Chemicals"
"INDIANACRY  Indian Acrylics Ltd  ","INDIANACRY","Petrochemicals"
"DHARIWAL  Dhariwalcorp Ltd  ","DHARIWAL","Trading - Chemicals"
"PROLIFE  Prolife Industries Ltd  ","PROLIFE","Dyes And Pigments"
"UNILEX  Unilex Colours and Chemicals Ltd  ","UNILEX","Dyes And Pigments"
"RESONANCE  Resonance Specialties Ltd  ","RESONANCE","Specialty Chemicals"
"POLYCHEM  Polychem Ltd  ","POLYCHEM","Commodity Chemicals"
"ALKALI  Alkali Metals Ltd  ","ALKALI","Specialty Chemicals"
"ISHANCH  Ishan Dyes and Chemicals Ltd  ","ISHANCH","Specialty Chemicals"
"544327-BOM  Technichem Organics Ltd  ","544327-BOM","Specialty Chemicals"
"MYSORPETRO  Mysore Petro Chemicals Ltd  ","MYSORPETRO","Trading - Chemicals"
"KEMISTAR  Kemistar Corporation Ltd  ","KEMISTAR","Specialty Chemicals"
"AMBANIORGO  Ambani Orgochem Ltd  ","AMBANIORGO","Specialty Chemicals"
"544265-BOM  Nexxus Petro Industries Ltd  ","544265-BOM","Petrochemicals"
"ARCHITORG  Archit Organosys Ltd  ","ARCHITORG","Commodity Chemicals"
"MAHICKRA  Mahickra Chemicals Ltd  ","MAHICKRA","Dyes And Pigments"
"SILKFLEX  Silkflex Polymers (India) Ltd  ","SILKFLEX","Specialty Chemicals"
"CRSTCHM  Crestchem Ltd  ","CRSTCHM","Specialty Chemicals"
"SHREYASI  Shreyas Intermediates Ltd  ","SHREYASI","Commodity Chemicals"
"EIKO  Eiko Lifesciences Ltd  ","EIKO","Specialty Chemicals"
"UCL  Ushanti Colour Chem Ltd  ","UCL","Dyes And Pigments"
"SEYAIND  Seya Industries Ltd  ","SEYAIND","Specialty Chemicals"
"POLYLINK  Polylink Polymers (India) Ltd  ","POLYLINK","Petrochemicals"
"SHHARICH  Shree Hari Chemicals Export Ltd  ","SHHARICH","Commodity Chemicals"
"NOL  National Oxygen Ltd  ","NOL","Industrial Gases"
"HARDCAS  Hardcastle and Waud Manufacturing Co Ltd  ","HARDCAS","Specialty Chemicals"
"CAMEXLTD  Camex Ltd  ","CAMEXLTD","Commodity Chemicals"
"GAYATRIBI  Gayatri BioOrganics Ltd  ","GAYATRIBI","Commodity Chemicals"
"TECILCHEM  Tecil Chemicals and Hydro Power Ltd  ","TECILCHEM","Commodity Chemicals"
"VSCL  Vadivarhe Speciality Chemicals Ltd  ","VSCL","Specialty Chemicals"
"YASHCHEM  Yash Chemex Ltd  ","YASHCHEM","Trading - Chemicals"
"544308-BOM  Hilltone Software and Gases Ltd  ","544308-BOM","Industrial Gases"
"STDSFAC  Standard Surfactants Ltd  ","STDSFAC","Commodity Chemicals"
"GENUSPRIME  Genus Prime Infra Ltd  ","GENUSPRIME","Commodity Chemicals"
"YUG  Yug Decor Ltd  ","YUG","Specialty Chemicals"
"GUJPETR  Gujarat Petrosynthese Ltd  ","GUJPETR","Petrochemicals"
"LAFFANSQ  Laffans Petrochemicals Ltd  ","LAFFANSQ","Trading - Chemicals"
"KSHITIJPOL  Kshitij Polyline Ltd  ","KSHITIJPOL","Printing Inks"
"SONALAD  Sonal Adhesives Ltd  ","SONALAD","Commodity Chemicals"
"SANGINITA  Sanginita Chemicals Ltd  ","SANGINITA","Specialty Chemicals"
"VENLONENT  Venlon Enterprises Ltd  ","VENLONENT","Commodity Chemicals"
"HARLETH  Haryana Leather Chemicals Ltd  ","HARLETH","Commodity Chemicals"
"TCMLMTD  TCM Ltd  ","TCMLMTD","Commodity Chemicals"
"JBFIND  JBF Industries Ltd  ","JBFIND","Petrochemicals"
"YCCL  Yasons Chemex Care Ltd  ","YCCL","Dyes And Pigments"
"DYNAMIND  Dynamic Industries Ltd  ","DYNAMIND","Specialty Chemicals"
"DECOMIC  DECO MICA Ltd  ","DECOMIC","Commodity Chemicals"
"VINYOFL  Vinyoflex Ltd  ","VINYOFL","Commodity Chemicals"
"MACIND  Machhar Industries Ltd  ","MACIND","Specialty Chemicals"
"HINFLUR  Hindustan Fluoro Carbons Ltd  ","HINFLUR","Commodity Chemicals"
"OMKARPH  Omkar Pharmachem Ltd  ","OMKARPH","Commodity Chemicals"
"PNTKYOR  Pentokey Organy (India) Ltd  ","PNTKYOR","Commodity Chemicals"
"JAYCH  Jayshree Chemicals Ltd  ","JAYCH","Commodity Chemicals"
"SRECR  Sreechem Resins Ltd  ","SRECR","Commodity Chemicals"
"JUPITER  Jupiter Bioscience Ltd  ","JUPITER","Commodity Chemicals"
"RITESHIN  Ritesh International Ltd  ","RITESHIN","Commodity Chemicals"
"ASINPET  Asian Petro Products and Exporters Ltd  ","ASINPET","Commodity Chemicals"
"EMMESSA  Emmessar Biotech and Nutrition Ltd  ","EMMESSA","Commodity Chemicals"
"SFPIL  Square Four Projects India Ltd  ","SFPIL","Commodity Chemicals"
"CAPRO  Caprolactam Chemicals Ltd  ","CAPRO","Commodity Chemicals"
"SAROJA  Saroja Pharma Industries India Ltd  ","SAROJA","Specialty Chemicals"
"ADVPETR-B  Advance Petrochemicals Ltd  ","ADVPETR-B","Commodity Chemicals"
"OMKARCHEM  Omkar Speciality Chemicals Ltd  ","OMKARCHEM","Specialty Chemicals"
"LINKPH  Link Pharmachem Ltd  ","LINKPH","Commodity Chemicals"
"RITEZONE  Rite Zone Chemcon India Ltd  ","RITEZONE","Specialty Chemicals"
"VIVIDIND  Vivid Global Industries Ltd  ","VIVIDIND","Commodity Chemicals"
"PATRON  Patron Exim Ltd  ","PATRON","Trading - Chemicals"
"LIMECHM  Lime Chemicals Ltd  ","LIMECHM","Commodity Chemicals"
"INDOEURO  Indo Euro Indchem Ltd  ","INDOEURO","Specialty Chemicals"
"PRATIKSH  Pratiksha Chemicals Ltd  ","PRATIKSH","Specialty Chemicals"
"BHAGWOX  Bhagawati Oxygen Ltd  ","BHAGWOX","Commodity Chemicals"
"KUWERIN  Kuwer Industries Ltd  ","KUWERIN","Commodity Chemicals"
"CJGEL  C J Gelatine Products Ltd  ","CJGEL","Specialty Chemicals"
"ORGCOAT  Organic Coatings Ltd  ","ORGCOAT","Specialty Chemicals"
"GAGAN  Gagan Gases Ltd  ","GAGAN","Industrial Gases"
"TULASEEBIOE  Tulasee Bio-Ethanol Ltd  ","TULASEEBIOE","Commodity Chemicals"
"ALCHCORP  Alchemist Corporation Ltd.  ","ALCHCORP","Commodity Chemicals"
"CHEMIESYNT  Chemiesynth (Vapi) Ltd  ","CHEMIESYNT","Specialty Chemicals"
"KOBO  KOBO Biotech Ltd  ","KOBO","Commodity Chemicals"
"AMS  AMS Polymers Ltd  ","AMS","Specialty Chemicals"
"STDSHOE  Standard Shoe Sole And Mould (India) Ltd.  ","STDSHOE","Specialty Chemicals"
"PADMAIND  Padmanabh Industries Ltd  ","PADMAIND","Commodity Chemicals"
"CHDCHEM  CHD Chemicals Ltd  ","CHDCHEM","Trading - Chemicals"
"AVI  AVI Polymers Ltd  ","AVI","Specialty Chemicals"
"AADIIND  Aadi Industries Ltd  ","AADIIND","Petrochemicals"
"UNITINT  Unitech International Ltd  ","UNITINT","Specialty Chemicals"
"BPAGRI  Blue Pearl Agriventures Ltd  ","BPAGRI","Commodity Chemicals"
"ZSOUTGAS  Southern Gas Ltd  ","ZSOUTGAS","Commodity Chemicals"
"FACT  Fertilisers And Chemicals Travancore Ltd  ","FACT","Fertilizers"
"COROMANDEL  Coromandel International Ltd  ","COROMANDEL","Fertilizers"
"PIIND  PI Industries Ltd  ","PIIND","Pesticides & Agrochemicals"
"UPL  UPL Ltd  ","UPL","Pesticides & Agrochemicals"
"SUMICHEM  Sumitomo Chemical India Ltd  ","SUMICHEM","Pesticides & Agrochemicals"
"BAYERCROP  Bayer Cropscience Ltd  ","BAYERCROP","Pesticides & Agrochemicals"
"CHAMBLFERT  Chambal Fertilisers and Chemicals Ltd  ","CHAMBLFERT","Fertilizers"
"EIDPARRY  E I D-Parry (India) Ltd  ","EIDPARRY","Fertilizers"
"PARADEEP  Paradeep Phosphates Ltd  ","PARADEEP","Fertilizers"
"RCF  Rashtriya Chemicals and Fertilizers Ltd  ","RCF","Fertilizers"
"GSFC  Gujarat State Fertilizers & Chemicals Ltd  ","GSFC","Fertilizers"
"SHARDACROP  Sharda Cropchem Ltd  ","SHARDACROP","Pesticides & Agrochemicals"
"DHANUKA  Dhanuka Agritech Ltd  ","DHANUKA","Pesticides & Agrochemicals"
"RALLIS  Rallis India Ltd  ","RALLIS","Pesticides & Agrochemicals"
"NFL  National Fertilizers Ltd  ","NFL","Fertilizers"
"BHARATRAS  Bharat Rasayan Ltd  ","BHARATRAS","Pesticides & Agrochemicals"
"BHAGCHEM  Bhagiradha Chemicals and Industries Ltd  ","BHAGCHEM","Pesticides & Agrochemicals"
"MBAPL  Madhya Bharat Agro Products Ltd  ","MBAPL","Fertilizers"
"ASTEC  Astec Lifesciences Ltd  ","ASTEC","Pesticides & Agrochemicals"
"MOL  Meghmani Organics Ltd  ","MOL","Pesticides & Agrochemicals"
"MANGCHEFER  Mangalore Chemicals and Fertilisers Ltd  ","MANGCHEFER","Fertilizers"
"IPL  India Pesticides Ltd  ","IPL","Pesticides & Agrochemicals"
"INSECTICID  Insecticides (India) Ltd  ","INSECTICID","Pesticides & Agrochemicals"
"3BBLACKBIO  3B Blackbio DX Ltd  ","3BBLACKBIO","Pesticides & Agrochemicals"
"HERANBA  Heranba Industries Ltd  ","HERANBA","Pesticides & Agrochemicals"
"MADRASFERT  Madras Fertilizers Ltd  ","MADRASFERT","Fertilizers"
"SPIC  Southern Petrochemical Industries Corporation Ltd  ","SPIC","Fertilizers"
"BESTAGRO  Best Agrolife Ltd  ","BESTAGRO","Pesticides & Agrochemicals"
"NACLIND  NACL Industries Ltd  ","NACLIND","Pesticides & Agrochemicals"
"KRISHANA  Krishana Phoschem Ltd  ","KRISHANA","Fertilizers"
"PUNJABCHEM  Punjab Chemicals and Crop Protection Ltd  ","PUNJABCHEM","Pesticides & Agrochemicals"
"SHIVALIK  Shivalik Rasayan Ltd  ","SHIVALIK","Pesticides & Agrochemicals"
"DHARMAJ  Dharmaj Crop Guard Ltd  ","DHARMAJ","Pesticides & Agrochemicals"
"ZUARI  Zuari Agro Chemicals Ltd  ","ZUARI","Fertilizers"
"KHAICHEM  Khaitan Chemicals and Fertilizers Ltd  ","KHAICHEM","Fertilizers"
"NOVAAGRI  Nova Agritech Ltd  ","NOVAAGRI","Fertilizers"
"NAGAFERT  Nagarjuna Fertilizers and Chemicals Ltd  ","NAGAFERT","Fertilizers"
"KOTIC  Kothari Industrial Corp Ltd  ","KOTIC","Fertilizers"
"BHARATAGRI  Bharat Agri Fert & Realty Ltd  ","BHARATAGRI","Fertilizers"
"ARIES  Aries Agro Ltd (CN)  ","ARIES","Fertilizers"
"RAMAPHO  Rama Phosphates Ltd  ","RAMAPHO","Fertilizers"
"SIKKO  Sikko Industries Ltd  ","SIKKO","Pesticides & Agrochemicals"
"BASANTGL  Basant Agro Tech (India) Ltd  ","BASANTGL","Fertilizers"
"AMBEY  Ambey Laboratories Ltd  ","AMBEY","Pesticides & Agrochemicals"
"AIMCOPEST  Aimco Pesticides Ltd  ","AIMCOPEST","Pesticides & Agrochemicals"
"SUCROSA  Super Crop Safe Ltd  ","SUCROSA","Pesticides & Agrochemicals"
"ARISTO  Aristo Bio-Tech and Lifescience Ltd  ","ARISTO","Pesticides & Agrochemicals"
"CLSL  Crop Life Science Ltd  ","CLSL","Pesticides & Agrochemicals"
"AGROPHOS  Agro Phos (India) Ltd  ","AGROPHOS","Fertilizers"
"TEEAI  Teesta Agro Industries Ltd  ","TEEAI","Fertilizers"
"PHOSPHATE  Phosphate Company Ltd  ","PHOSPHATE","Fertilizers"
"BHASKAGR  Bhaskar Agro Chemicals Ltd  ","BHASKAGR","Pesticides & Agrochemicals"
"SHIVAAGRO  Shiva Global Agro Industries Ltd  ","SHIVAAGRO","Fertilizers"
"NATURAL  Natural Biocon (India) Ltd  ","NATURAL","Pesticides & Agrochemicals"
"ADARSHPL  Adarsh Plant Protect Ltd  ","ADARSHPL","Pesticides & Agrochemicals"
"BOHRAIND  Bohra Industries Ltd  ","BOHRAIND","Fertilizers"
"PHYTO  Phyto Chem (India) Ltd  ","PHYTO","Pesticides & Agrochemicals"
"MPAGI  MPAgro Industries Ltd  ","MPAGI","Fertilizers"
"INDRAIND  Indra Industries Ltd  ","INDRAIND","Fertilizers"
"ULTRACEMCO  UltraTech Cement Ltd  ","ULTRACEMCO","Cement & Cement Products"
"GRASIM  Grasim Industries Ltd  ","GRASIM","Cement & Cement Products"
"AMBUJACEM  Ambuja Cements Ltd  ","AMBUJACEM","Cement & Cement Products"
"SHREECEM  Shree Cement Ltd  ","SHREECEM","Cement & Cement Products"
"ACC  ACC Ltd  ","ACC","Cement & Cement Products"
"JKCEMENT  J K Cement Ltd  ","JKCEMENT","Cement & Cement Products"
"DALBHARAT  Dalmia Bharat Ltd  ","DALBHARAT","Cement & Cement Products"
"RAMCOCEM  Ramco Cements Limited  ","RAMCOCEM","Cement & Cement Products"
"NUVOCO  Nuvoco Vistas Corporation Ltd  ","NUVOCO","Cement & Cement Products"
"INDIACEM  India Cements Ltd  ","INDIACEM","Cement & Cement Products"
"JKLAKSHMI  JK Lakshmi Cement Ltd  ","JKLAKSHMI","Cement & Cement Products"
"BIRLACORPN  Birla Corporation Ltd  ","BIRLACORPN","Cement & Cement Products"
"STARCEMENT  Star Cement Ltd  ","STARCEMENT","Cement & Cement Products"
"PRSMJOHNSN  Prism Johnson Ltd  ","PRSMJOHNSN","Cement & Cement Products"
"ORIENTCEM  Orient Cement Ltd  ","ORIENTCEM","Cement & Cement Products"
"KESORAMIND  Kesoram Industries Ltd  ","KESORAMIND","Cement & Cement Products"
"HEIDELBERG  Heidelbergcement India Ltd  ","HEIDELBERG","Cement & Cement Products"
"KCP  KCP Ltd  ","KCP","Cement & Cement Products"
"SAGCEM  Sagar Cements Ltd  ","SAGCEM","Cement & Cement Products"
"MANGLMCEM  Mangalam Cement Ltd  ","MANGLMCEM","Cement & Cement Products"
"UDAICEMENT  Udaipur Cement Works Ltd  ","UDAICEMENT","Cement & Cement Products"
"SANGHIIND  Sanghi Industries Ltd  ","SANGHIIND","Cement & Cement Products"
"BIGBLOC  Bigbloc Construction Ltd  ","BIGBLOC","Cement & Cement Products"
"SAURASHCEM  Saurashtra Cement Ltd  ","SAURASHCEM","Cement & Cement Products"
"SHIVACEM  Shiva Cement Ltd  ","SHIVACEM","Cement & Cement Products"
"SHREDIGCEM  Shree Digvijay Cement Co Ltd  ","SHREDIGCEM","Cement & Cement Products"
"EVERESTIND  Everest Industries Ltd  ","EVERESTIND","Cement & Cement Products"
"DECCANCE  Deccan Cements Ltd  ","DECCANCE","Cement & Cement Products"
"NCLIND  NCL Industries Ltd  ","NCLIND","Cement & Cement Products"
"VISAKAIND  Visaka Industries Ltd  ","VISAKAIND","Cement & Cement Products"
"ACL  Andhra Cements Ltd  ","ACL","Cement & Cement Products"
"APCL  Anjani Portland Cement Ltd  ","APCL","Cement & Cement Products"
"SAHYADRI  Sahyadri Industries Ltd  ","SAHYADRI","Cement & Cement Products"
"SKCIL  Shri Keshav Cements and Infra Ltd  ","SKCIL","Cement & Cement Products"
"KEIL  Kanoria Energy & Infrastructure Limited  ","KEIL","Cement & Cement Products"
"KAKATCEM  Kakatiya Cement Sugar and Industries Ltd  ","KAKATCEM","Cement & Cement Products"
"PANCM  Panyam Cements And Mineral Industrties Ltd  ","PANCM","Cement & Cement Products"
"BVCL  Barak Valley Cements Ltd  ","BVCL","Cement & Cement Products"
"KEERTHI  Keerthi Industries Ltd  ","KEERTHI","Cement & Cement Products"
"BHEEMACEM  Bheema Cements Ltd  ","BHEEMACEM","Cement & Cement Products"
"BURNPUR  Burnpur Cement Ltd  ","BURNPUR","Cement & Cement Products"
"HEMACEM  Hemadri Cements Ltd  ","HEMACEM","Cement & Cement Products"
"SAINIK  Sainik Finance & Industries Ltd  ","SAINIK","Cement & Cement Products"
"SCANPRO  Scan Projects Ltd  ","SCANPRO","Cement & Cement Products"
"VARDHMAN  Vardhman Concrete Ltd  ","VARDHMAN","Cement & Cement Products"
"518053-BOM  Sri Chakra Cement Ltd  ","518053-BOM","Cement & Cement Products"
"RAMCOIND  Ramco Industries Ltd  ","RAMCOIND","Other Construction Materials"
"VISHNUINFR  Vishnusurya Projects and Infra Ltd  ","VISHNUINFR","Other Construction Materials"
"MARBLE  Marble City India Ltd  ","MARBLE","Other Construction Materials"
"NIDHGRN  Nidhi Granites Ltd  ","NIDHGRN","Other Construction Materials"
"MCON  Mcon Rasayan India Ltd  ","MCON","Other Construction Materials"
"DIVSHKT  Divyashakti Ltd  ","DIVSHKT","Other Construction Materials"
"MIDWEST  Midwest Gold Ltd  ","MIDWEST","Other Construction Materials"
"INANI  Inani Marbles and Industries Ltd  ","INANI","Other Construction Materials"
"RALEGRA  Ravileela Granites Ltd  ","RALEGRA","Other Construction Materials"
"ASSOCER  Associated Ceramics Ltd  ","ASSOCER","Other Construction Materials"
"JAIMATAG  Jai Mata Glass Ltd  ","JAIMATAG","Other Construction Materials"
"SHIVAEXPO  Shiva Granito Export Ltd  ","SHIVAEXPO","Other Construction Materials"
"LERTHAI  Lerthai Finance Ltd  ","LERTHAI","Other Construction Materials"
"TRIVENIGQ  Triveni Glass Ltd  ","TRIVENIGQ","Other Construction Materials"
"SOLIDSTON  Solid Stone Co Ltd  ","SOLIDSTON","Other Construction Materials"
"MILESTONE  Milestone Global Limited  ","MILESTONE","Other Construction Materials"
"GLITTEKG  Glittek Granites Ltd  ","GLITTEKG","Other Construction Materials"
"JAINMARMO  Jain Marmo Industries Ltd  ","JAINMARMO","Other Construction Materials"
"MAYURFL  Mayur Floorings Ltd  ","MAYURFL","Other Construction Materials"
"NEELKAN  Neelkanth Rock-Minerals Ltd  ","NEELKAN","Other Construction Materials"
"SASHWAT  Sashwat Technocrats Ltd  ","SASHWAT","Other Construction Materials"
"JSWSTEEL  JSW Steel Ltd  ","JSWSTEEL","Iron & Steel"
"TATASTEEL  Tata Steel Ltd  ","TATASTEEL","Iron & Steel"
"JINDALSTEL  Jindal Steel And Power Ltd  ","JINDALSTEL","Iron & Steel"
"LLOYDSME  Lloyds Metals And Energy Ltd  ","LLOYDSME","Sponge Iron"
"JSL  Jindal Stainless Ltd  ","JSL","Iron & Steel"
"SAIL  Steel Authority of India Ltd  ","SAIL","Iron & Steel"
"KIOCL  KIOCL Ltd  ","KIOCL","Sponge Iron"
"SHYAMMETL  Shyam Metalics and Energy Ltd  ","SHYAMMETL","Iron & Steel"
"SARDAEN  Sarda Energy & Minerals Ltd  ","SARDAEN","Iron & Steel"
"JAIBALAJI  Jai Balaji Industries Ltd  ","JAIBALAJI","Iron & Steel"
"NSLNISP  NMDC Steel Ltd  ","NSLNISP","Iron & Steel"
"KIRLFER  Kirloskar Ferrous Industries Ltd  ","KIRLFER","Pig Iron"
"SUNFLAG  Sunflag Iron and Steel Co Ltd  ","SUNFLAG","Iron & Steel"
"IMFA  Indian Metals and Ferro Alloys Ltd  ","IMFA","Ferro & Silica Manganese"
"MAITHANALL  Maithan Alloys Ltd  ","MAITHANALL","Ferro & Silica Manganese"
"PRAKASH  Prakash Industries Ltd  ","PRAKASH","Iron & Steel"
"POCL  Pondy Oxides and Chemicals Ltd  ","POCL","Ferro & Silica Manganese"
"OWAIS  Owais Metal and Mineral Processing Ltd  ","OWAIS","Ferro & Silica Manganese"
"MUKANDLTD  Mukand Ltd  ","MUKANDLTD","Iron & Steel"
"VRAJ  Vraj Iron and Steel Ltd  ","VRAJ","Sponge Iron"
"VISASTEEL  Visa Steel Ltd  ","VISASTEEL","Iron & Steel"
"CMNL  Chaman Metallics Ltd  ","CMNL","Sponge Iron"
"SCANSTL  Scan Steels Ltd  ","SCANSTL","Iron & Steel"
"SHYAMCENT  Shyam Century Ferrous Ltd  ","SHYAMCENT","Ferro & Silica Manganese"
"JAINAM  Jainam Ferro Alloys (I) Ltd  ","JAINAM","Ferro & Silica Manganese"
"NAGPI  Nagpur Power and Industries Ltd  ","NAGPI","Ferro & Silica Manganese"
"SALSTEEL  SAL Steel Ltd  ","SALSTEEL","Sponge Iron"
"VASWANI  Vaswani Industries Ltd  ","VASWANI","Sponge Iron"
"BIHSPONG  Bihar Sponge Iron Ltd  ","BIHSPONG","Sponge Iron"
"KAJARIR  K I C Metaliks Ltd  ","KAJARIR","Iron & Steel"
"INDSILHYD  Indsil Hydro Power and Manganese Ltd  ","INDSILHYD","Ferro & Silica Manganese"
"FACORALL  Facor Alloys Ltd  ","FACORALL","Ferro & Silica Manganese"
"ANKITMETAL  Ankit Metal & Power Ltd  ","ANKITMETAL","Iron & Steel"
"QVCEL  QVC Exports Ltd  ","QVCEL","Ferro & Silica Manganese"
"IMPEXFERRO  Impex Ferro Tech Ltd  ","IMPEXFERRO","Ferro & Silica Manganese"
"SATHAISPAT  Sathavahana Ispat Ltd  ","SATHAISPAT","Pig Iron"
"HINDZINC  Hindustan Zinc Ltd  ","HINDZINC","Zinc"
"HINDALCO  Hindalco Industries Ltd  ","HINDALCO","Aluminium"
"NATIONALUM  National Aluminium Co Ltd  ","NATIONALUM","Aluminium"
"HINDCOPPER  Hindustan Copper Ltd  ","HINDCOPPER","Copper"
"DECNGOLD  Deccan Gold Mines Ltd  ","DECNGOLD","Precious Metals"
"MMP  MMP Industries Ltd  ","MMP","Aluminium"
"MAANALU  Maan Aluminium Ltd  ","MAANALU","Aluminium"
"ARFIN  Arfin India Ltd  ","ARFIN","Aluminium"
"EUROBOND  Euro Panel Products Ltd  ","EUROBOND","Aluminium"
"PGFOILQ  PG Foils Ltd  ","PGFOILQ","Aluminium"
"BHAGYANGR  Bhagyanagar India Ltd  ","BHAGYANGR","Copper"
"MANAKALUCO  Manaksia Aluminium Co Ltd  ","MANAKALUCO","Aluminium"
"SIZEMASTER  Sizemasters Technology Ltd  ","SIZEMASTER","Zinc"
"PALCO  Palco Metals Ltd  ","PALCO","Aluminium"
"ABCGAS  Onix Solar Energy Ltd  ","ABCGAS","Copper"
"SACHEMT  Sacheta Metals Ltd  ","SACHEMT","Aluminium"
"SUDAI  Sudal Industries Ltd  ","SUDAI","Aluminium"
"HINDALUMI  Hind Aluminium Industries Ltd  ","HINDALUMI","Aluminium"
"UTIQUE  Utique Enterprises Ltd  ","UTIQUE","Precious Metals"
"NVENTURES  Nanavati Ventures Ltd  ","NVENTURES","Precious Metals"
"NDMETAL  N D Metal Industries Ltd  ","NDMETAL","Copper"
"BMAL  Bothra Metals and Alloys Ltd  ","BMAL","Aluminium"
"SHIRPUR-G  Shirpur Gold Refinery Ltd  ","SHIRPUR-G","Precious Metals"
"MAITRI  Maitri Enterprises Ltd  ","MAITRI","Aluminium"
"GOLKONDA  Golkonda Aluminium Extrusions Ltd  ","GOLKONDA","Aluminium"
"AMANAYA  Amanaya Ventures Ltd  ","AMANAYA","Precious Metals"
"MSCTC  Mardia Samyoung Capillary Tubes Company Ltd  ","MSCTC","Copper"
"VEDL  Vedanta Ltd  ","VEDL","Diversified Metals"
"INNOMET  Innomet Advanced Materials Ltd  ","INNOMET","Diversified Metals"
"BONLON  Bonlon Industries Ltd  ","BONLON","Diversified Metals"
"NMDC  NMDC Ltd  ","NMDC","Industrial Minerals"
"GRAVITA  Gravita India Ltd  ","GRAVITA","Industrial Minerals"
"GMDCLTD  Gujarat Mineral Development Corporation Ltd  ","GMDCLTD","Industrial Minerals"
"MOIL  Moil Ltd  ","MOIL","Industrial Minerals"
"ASHAPURMIN  Ashapura Minechem Ltd  ","ASHAPURMIN","Industrial Minerals"
"ORISSAMINE  Orissa Minerals Development Company Ltd  ","ORISSAMINE","Industrial Minerals"
